Date_Time,Charge_Capacity(Ah),Voltage(V)
01/29/2018 01:12:10.000,0.692937613,4.200188637
01/29/2018 01:14:10.000,0.801210642,4.22563839
01/29/2018 01:16:10.000,0.909889042,4.250638962
01/29/2018 01:18:10.000,1.018546343,4.276990891
01/29/2018 01:20:10.000,1.127215981,4.304941177
01/29/2018 01:22:10.000,1.235873222,4.333674431
01/29/2018 01:24:10.000,1.344547868,4.362841606
01/29/2018 01:26:10.000,1.453205705,4.393168449
01/29/2018 01:28:10.000,1.558632374,4.400187492
01/29/2018 01:30:10.000,1.655384541,4.400150299
01/29/2018 01:32:10.000,1.744607568,4.40017128
01/29/2018 01:34:10.000,1.82735908,4.400130272
01/29/2018 01:36:10.000,1.90440917,4.40018177
01/29/2018 01:38:10.000,1.976418734,4.400136948
01/29/2018 01:40:10.000,2.043870687,4.40013504
01/29/2018 01:42:10.000,2.107177973,4.400115013
01/29/2018 01:44:10.000,2.166683435,4.400117874
01/29/2018 01:46:10.000,2.222607136,4.400152206
01/29/2018 01:48:10.000,2.275162458,4.400115013
01/29/2018 01:50:10.000,2.324546337,4.400099754
01/29/2018 01:52:10.000,2.37092495,4.400071144
01/29/2018 01:54:10.000,2.414483786,4.400197029
01/29/2018 01:56:10.000,2.455398083,4.40003109
01/29/2018 01:58:10.000,2.493834972,4.400019646
01/29/2018 02:00:10.000,2.529939175,4.400094032
01/29/2018 02:02:10.000,2.563848972,4.400009155
01/29/2018 02:04:10.000,2.595681429,4.400050163
01/29/2018 02:06:10.000,2.625551462,4.400128365
01/29/2018 02:08:10.000,2.653579712,4.400175095
01/29/2018 02:10:10.000,2.679888725,4.40004921
01/29/2018 02:12:10.000,2.704561472,4.400022507
01/29/2018 02:14:10.000,2.72768259,4.400010109
01/29/2018 02:16:10.000,2.737400055,4.400025368
01/29/2018 02:18:10.000,2.737400055,4.302024841
01/29/2018 02:20:10.000,2.737400055,4.290040016
01/29/2018 02:22:10.000,2.737400055,4.286645889
01/29/2018 02:24:10.000,2.737400055,3.969919205
01/29/2018 02:26:10.000,2.737400055,3.927358627
01/29/2018 02:28:10.000,2.737400055,3.89193058
01/29/2018 02:30:10.000,2.737400055,3.858420372
01/29/2018 02:32:10.000,2.737400055,3.826720238
01/29/2018 02:34:10.000,2.737400055,3.796030045
01/29/2018 02:36:10.000,2.737400055,3.765821457
01/29/2018 02:38:10.000,2.737400055,3.736790657
01/29/2018 02:40:10.000,2.737400055,3.709946632
01/29/2018 02:42:10.000,2.737400055,3.685168266
01/29/2018 02:44:10.000,2.737400055,3.662454605
01/29/2018 02:46:10.000,2.737400055,3.641064644
01/29/2018 02:48:10.000,2.737400055,3.621047974
01/29/2018 02:50:10.000,2.737400055,3.602399826
01/29/2018 02:52:10.000,2.737400055,3.584679604
01/29/2018 02:54:10.000,2.737400055,3.567728996
01/29/2018 02:56:10.000,2.737400055,3.55123806
01/29/2018 02:58:10.000,2.737400055,3.535358429
01/29/2018 03:00:10.000,2.737400055,3.52011013
01/29/2018 03:02:10.000,2.737400055,3.505195618
01/29/2018 03:04:10.000,2.737400055,3.49045372
01/29/2018 03:06:10.000,2.737400055,3.475846291
01/29/2018 03:08:10.000,2.737400055,3.460924149
01/29/2018 03:10:10.000,2.737400055,3.445876122
01/29/2018 03:12:10.000,2.737400055,3.429964066
01/29/2018 03:14:10.000,2.737400055,3.413029671
01/29/2018 03:16:10.000,2.737400055,3.394680977
01/29/2018 03:18:10.000,2.737400055,3.374318123
01/29/2018 03:20:10.000,2.737400055,3.351901054
01/29/2018 03:22:10.000,2.737400055,3.326547623
01/29/2018 03:24:10.000,2.737400055,3.297561646
01/29/2018 03:26:10.000,2.737400055,3.264048576
01/29/2018 03:28:10.000,2.737400055,3.223299026
01/29/2018 03:30:10.000,2.737400055,3.171159744
01/29/2018 03:32:10.000,2.737400055,3.099464417
01/29/2018 03:34:10.000,2.737400055,2.999996185
01/29/2018 03:36:10.000,2.737400055,3.586179733
01/29/2018 03:38:10.000,2.737400055,3.624844551
01/29/2018 03:40:10.000,2.737400055,3.635201454
01/29/2018 03:42:10.000,0,3.635380745
01/29/2018 03:44:10.000,0.160911918,4.200223923
01/29/2018 03:46:10.000,0.309818774,4.200222969
01/29/2018 03:48:10.000,0.444740772,4.200237274
01/29/2018 03:50:10.000,0.568341196,4.200175285
01/29/2018 03:52:10.000,0.682186186,4.200193405
01/29/2018 03:54:10.000,0.691936314,4.200276375
01/29/2018 03:56:10.000,0.800229132,4.225690842
01/29/2018 03:58:10.000,0.908879817,4.251232147
01/29/2018 04:00:10.000,1.017562985,4.278193474
01/29/2018 04:02:10.000,1.126221299,4.306406021
01/29/2018 04:04:10.000,1.234884977,4.335590363
01/29/2018 04:06:10.000,1.343550682,4.365052223
01/29/2018 04:08:10.000,1.452213287,4.39586544
01/29/2018 04:10:10.000,1.556862235,4.400188446
01/29/2018 04:12:10.000,1.652838826,4.400107384
01/29/2018 04:14:10.000,1.741410017,4.400137901
01/29/2018 04:16:10.000,1.823502541,4.4001894
01/29/2018 04:18:10.000,1.899991632,4.400196075
01/29/2018 04:20:10.000,1.971523285,4.400084496
01/29/2018 04:22:10.000,2.03860116,4.400141716
01/29/2018 04:24:10.000,2.101652384,4.400127411
01/29/2018 04:26:10.000,2.161006689,4.400100708
01/29/2018 04:28:10.000,2.216890335,4.400170326
01/29/2018 04:30:10.000,2.269492865,4.400084496
01/29/2018 04:32:10.000,2.319025517,4.400069237
01/29/2018 04:34:10.000,2.365630865,4.400112152
01/29/2018 04:36:10.000,2.409468651,4.400087357
01/29/2018 04:38:10.000,2.450649023,4.400094032
01/29/2018 04:40:10.000,2.489289284,4.400080681
01/29/2018 04:42:10.000,2.525528908,4.400066376
01/29/2018 04:44:10.000,2.559498072,4.400010109
01/29/2018 04:46:10.000,2.591342211,4.400091171
01/29/2018 04:48:10.000,2.621194363,4.400055885
01/29/2018 04:50:10.000,2.649211407,4.400108337
01/29/2018 04:52:10.000,2.67548728,4.400020599
01/29/2018 04:54:10.000,2.700127602,4.400010109
01/29/2018 04:56:10.000,2.723241806,4.400131226
01/29/2018 04:58:10.000,2.733399391,4.400081635
01/29/2018 05:00:10.000,2.733399391,4.301865578
01/29/2018 05:02:10.000,2.733399391,4.289862633
01/29/2018 05:04:10.000,2.733399391,4.286507607
01/29/2018 05:06:10.000,2.733399391,3.969991684
01/29/2018 05:08:10.000,2.733399391,3.927781105
01/29/2018 05:10:10.000,2.733399391,3.892484665
01/29/2018 05:12:10.000,2.733399391,3.859217644
01/29/2018 05:14:10.000,2.733399391,3.827981949
01/29/2018 05:16:10.000,2.733399391,3.79777813
01/29/2018 05:18:10.000,2.733399391,3.767954826
01/29/2018 05:20:10.000,2.733399391,3.739109993
01/29/2018 05:22:10.000,2.733399391,3.712137222
01/29/2018 05:24:10.000,2.733399391,3.687194824
01/29/2018 05:26:10.000,2.733399391,3.663998604
01/29/2018 05:28:10.000,2.733399391,3.642465591
01/29/2018 05:30:10.000,2.733399391,3.622289658
01/29/2018 05:32:10.000,2.733399391,3.603338242
01/29/2018 05:34:10.000,2.733399391,3.585373878
01/29/2018 05:36:10.000,2.733399391,3.568243027
01/29/2018 05:38:10.000,2.733399391,3.551499367
01/29/2018 05:40:10.000,2.733399391,3.535110474
01/29/2018 05:42:10.000,2.733399391,3.519339561
01/29/2018 05:44:10.000,2.733399391,3.504279137
01/29/2018 05:46:10.000,2.733399391,3.489555359
01/29/2018 05:48:10.000,2.733399391,3.475253105
01/29/2018 05:50:10.000,2.733399391,3.461219788
01/29/2018 05:52:10.000,2.733399391,3.446774483
01/29/2018 05:54:10.000,2.733399391,3.431612015
01/29/2018 05:56:10.000,2.733399391,3.414935112
01/29/2018 05:58:10.000,2.733399391,3.39687252
01/29/2018 06:00:10.000,2.733399391,3.377073288
01/29/2018 06:02:10.000,2.733399391,3.354970932
01/29/2018 06:04:10.000,2.733399391,3.329632759
01/29/2018 06:06:10.000,2.733399391,3.300423622
01/29/2018 06:08:10.000,2.733399391,3.266382217
01/29/2018 06:10:10.000,2.733399391,3.224841118
01/29/2018 06:12:10.000,2.733399391,3.171831131
01/29/2018 06:14:10.000,2.733399391,3.099747658
01/29/2018 06:16:10.000,2.733399391,2.999996185
01/29/2018 06:18:10.000,2.733399391,3.585194588
01/29/2018 06:20:10.000,2.733399391,3.623933792
01/29/2018 06:22:10.000,2.733399391,3.634327888
01/29/2018 06:24:10.000,0,3.634590149
01/29/2018 06:26:10.000,0.160911083,4.200212479
01/29/2018 06:28:10.000,0.30972144,4.200263023
01/29/2018 06:30:10.000,0.444423378,4.200218201
01/29/2018 06:32:10.000,0.568252861,4.200209618
01/29/2018 06:34:10.000,0.6824826,4.200214386
01/29/2018 06:36:10.000,0.696177006,4.200221062
01/29/2018 06:38:10.000,0.804462731,4.2249403
01/29/2018 06:40:10.000,0.913125575,4.25036335
01/29/2018 06:42:10.000,1.021790862,4.276927948
01/29/2018 06:44:10.000,1.130453825,4.30512619
01/29/2018 06:46:10.000,1.239115953,4.334514618
01/29/2018 06:48:10.000,1.347783089,4.364660263
01/29/2018 06:50:10.000,1.456445575,4.395214081
01/29/2018 06:52:10.000,1.56120193,4.400129318
01/29/2018 06:54:10.000,1.657275319,4.400178909
01/29/2018 06:56:10.000,1.745797038,4.400075912
01/29/2018 06:58:10.000,1.827722192,4.400129318
01/29/2018 07:00:10.000,1.903899789,4.400114059
01/29/2018 07:02:10.000,1.975034475,4.400105476
01/29/2018 07:04:10.000,2.04168272,4.400145531
01/29/2018 07:06:10.000,2.104253769,4.400105476
01/29/2018 07:08:10.000,2.163126945,4.400147438
01/29/2018 07:10:10.000,2.218556643,4.400062561
01/29/2018 07:12:10.000,2.270709991,4.400127411
01/29/2018 07:14:10.000,2.319821596,4.400058746
01/29/2018 07:16:10.000,2.366037607,4.40004158
01/29/2018 07:18:10.000,2.409545183,4.400058746
01/29/2018 07:20:10.000,2.450503588,4.400030136
01/29/2018 07:22:10.000,2.489027739,4.400050163
01/29/2018 07:24:10.000,2.52525425,4.400099754
01/29/2018 07:26:10.000,2.559279919,4.400066376
01/29/2018 07:28:10.000,2.591231823,4.40011692
01/29/2018 07:30:10.000,2.621216536,4.40001297
01/29/2018 07:32:10.000,2.649334669,4.400061607
01/29/2018 07:34:10.000,2.675698757,4.400064468
01/29/2018 07:36:10.000,2.700408936,4.400039673
01/29/2018 07:38:10.000,2.723557234,4.400078773
01/29/2018 07:40:10.000,2.733950853,4.400043488
01/29/2018 07:42:10.000,2.733950853,4.302135468
01/29/2018 07:44:10.000,2.733950853,4.290205002
01/29/2018 07:46:10.000,2.733950853,4.286820412
01/29/2018 07:48:10.000,2.733950853,3.971103668
01/29/2018 07:50:10.000,2.733950853,3.929057121
01/29/2018 07:52:10.000,2.733950853,3.893695831
01/29/2018 07:54:10.000,2.733950853,3.860499382
01/29/2018 07:56:10.000,2.733950853,3.829302788
01/29/2018 07:58:10.000,2.733950853,3.799128532
01/29/2018 08:00:10.000,2.733950853,3.769242287
01/29/2018 08:02:10.000,2.733950853,3.740364075
01/29/2018 08:04:10.000,2.733950853,3.713568687
01/29/2018 08:06:10.000,2.733950853,3.688673973
01/29/2018 08:08:10.000,2.733950853,3.665531158
01/29/2018 08:10:10.000,2.733950853,3.644060135
01/29/2018 08:12:10.000,2.733950853,3.624047279
01/29/2018 08:14:10.000,2.733950853,3.605051041
01/29/2018 08:16:10.000,2.733950853,3.586716652
01/29/2018 08:18:10.000,2.733950853,3.569020271
01/29/2018 08:20:10.000,2.733950853,3.552280426
01/29/2018 08:22:10.000,2.733950853,3.535881042
01/29/2018 08:24:10.000,2.733950853,3.52012825
01/29/2018 08:26:10.000,2.733950853,3.504729271
01/29/2018 08:28:10.000,2.733950853,3.489805222
01/29/2018 08:30:10.000,2.733950853,3.47509861
01/29/2018 08:32:10.000,2.733950853,3.460635185
01/29/2018 08:34:10.000,2.733950853,3.445508003
01/29/2018 08:36:10.000,2.733950853,3.429578781
01/29/2018 08:38:10.000,2.733950853,3.412905693
01/29/2018 08:40:10.000,2.733950853,3.395489693
01/29/2018 08:42:10.000,2.733950853,3.376101494
01/29/2018 08:44:10.000,2.733950853,3.354424477
01/29/2018 08:46:10.000,2.733950853,3.32933712
01/29/2018 08:48:10.000,2.733950853,3.300605774
01/29/2018 08:50:10.000,2.733950853,3.267085075
01/29/2018 08:52:10.000,2.733950853,3.225860596
01/29/2018 08:54:10.000,2.733950853,3.173279762
01/29/2018 08:56:10.000,2.733950853,3.101174355
01/29/2018 08:58:10.000,2.733950853,3
01/29/2018 09:00:10.000,2.733950853,3.584180832
01/29/2018 09:02:10.000,2.733950853,3.623103142
01/29/2018 09:04:10.000,2.733950853,3.633543015
01/29/2018 09:06:10.000,0,3.633408546
01/29/2018 09:08:10.000,0.160824701,4.200198174
01/29/2018 09:10:10.000,0.309429616,4.200237274
01/29/2018 09:12:10.000,0.444032937,4.200201035
01/29/2018 09:14:10.000,0.567814589,4.200209618
01/29/2018 09:16:10.000,0.681952953,4.200184822
01/29/2018 09:18:10.000,0.694343209,4.200175285
01/29/2018 09:20:10.000,0.802627265,4.223680496
01/29/2018 09:22:10.000,0.911303699,4.249020576
01/29/2018 09:24:10.000,1.019966483,4.275538445
01/29/2018 09:26:10.000,1.12863028,4.303542137
01/29/2018 09:28:10.000,1.237291932,4.333089828
01/29/2018 09:30:10.000,1.345953465,4.363397598
01/29/2018 09:32:10.000,1.454626083,4.394030571
01/29/2018 09:34:10.000,1.559805632,4.400232315
01/29/2018 09:36:10.000,1.656265974,4.400148392
01/29/2018 09:38:10.000,1.745143771,4.400204659
01/29/2018 09:40:10.000,1.827434897,4.400121689
01/29/2018 09:42:10.000,1.904009819,4.400111198
01/29/2018 09:44:10.000,1.975464344,4.400149345
01/29/2018 09:46:10.000,2.042344093,4.400076866
01/29/2018 09:48:10.000,2.105114222,4.400121689
01/29/2018 09:50:10.000,2.16412282,4.400162697
01/29/2018 09:52:10.000,2.21965003,4.400120735
01/29/2018 09:54:10.000,2.271904707,4.400061607
01/29/2018 09:56:10.000,2.321101665,4.400072098
01/29/2018 09:58:10.000,2.36738348,4.400083542
01/29/2018 10:00:10.000,2.410880327,4.400082588
01/29/2018 10:02:10.000,2.451738834,4.400043488
01/29/2018 10:04:10.000,2.490119457,4.400089264
01/29/2018 10:06:10.000,2.52614975,4.400104523
01/29/2018 10:08:10.000,2.559981108,4.400089264
01/29/2018 10:10:10.000,2.591755867,4.400065422
01/29/2018 10:12:10.000,2.621586323,4.400056839
01/29/2018 10:14:10.000,2.649590254,4.400123596
01/29/2018 10:16:10.000,2.675876379,4.400082588
01/29/2018 10:18:10.000,2.700538397,4.400063515
01/29/2018 10:20:10.000,2.723684788,4.400094986
01/29/2018 10:22:10.000,2.733953238,4.400004387
01/29/2018 10:24:10.000,2.733954906,4.302343369
01/29/2018 10:26:10.000,2.733954906,4.290380478
01/29/2018 10:28:10.000,2.733954906,4.287028313
01/29/2018 10:30:10.000,2.733954906,3.971607208
01/29/2018 10:32:10.000,2.733954906,3.92943573
01/29/2018 10:34:10.000,2.733954906,3.894145966
01/29/2018 10:36:10.000,2.733954906,3.861036301
01/29/2018 10:38:10.000,2.733954906,3.829724312
01/29/2018 10:40:10.000,2.733954906,3.799405098
01/29/2018 10:42:10.000,2.733954906,3.769430161
01/29/2018 10:44:10.000,2.733954906,3.740467072
01/29/2018 10:46:10.000,2.733954906,3.713546753
01/29/2018 10:48:10.000,2.733954906,3.688803673
01/29/2018 10:50:10.000,2.733954906,3.665745735
01/29/2018 10:52:10.000,2.733954906,3.644120216
01/29/2018 10:54:10.000,2.733954906,3.624020576
01/29/2018 10:56:10.000,2.733954906,3.605128288
01/29/2018 10:58:10.000,2.733954906,3.587059021
01/29/2018 11:00:10.000,2.733954906,3.569770813
01/29/2018 11:02:10.000,2.733954906,3.552941322
01/29/2018 11:04:10.000,2.733954906,3.536722183
01/29/2018 11:06:10.000,2.733954906,3.520789146
01/29/2018 11:08:10.000,2.733954906,3.505338669
01/29/2018 11:10:10.000,2.733954906,3.490341187
01/29/2018 11:12:10.000,2.733954906,3.475491524
01/29/2018 11:14:10.000,2.733954906,3.46078968
01/29/2018 11:16:10.000,2.733954906,3.4459095
01/29/2018 11:18:10.000,2.733954906,3.430328369
01/29/2018 11:20:10.000,2.733954906,3.413715363
01/29/2018 11:22:10.000,2.733954906,3.395609856
01/29/2018 11:24:10.000,2.733954906,3.375482559
01/29/2018 11:26:10.000,2.733954906,3.352906227
01/29/2018 11:28:10.000,2.733954906,3.32713604
01/29/2018 11:30:10.000,2.733954906,3.297956467
01/29/2018 11:32:10.000,2.733954906,3.264662743
01/29/2018 11:34:10.000,2.733954906,3.224547386
01/29/2018 11:36:10.000,2.733954906,3.172224998
01/29/2018 11:38:10.000,2.733954906,3.099895477
01/29/2018 11:40:10.000,2.733954906,3
01/29/2018 11:42:10.000,2.733954906,3.583356857
01/29/2018 11:44:10.000,2.733954906,3.622511864
01/29/2018 11:46:10.000,2.733954906,3.633062363
01/29/2018 11:48:10.000,0,3.633164406
01/29/2018 11:50:10.000,0.161184847,4.200222969
01/29/2018 11:52:10.000,0.31059885,4.200221062
01/29/2018 11:54:10.000,0.445825756,4.200194359
01/29/2018 11:56:10.000,0.570057034,4.200219154
01/29/2018 11:58:10.000,0.68446368,4.200199127
01/29/2018 12:00:10.000,0.698945403,4.200144768
01/29/2018 12:02:10.000,0.807218969,4.225317001
01/29/2018 12:04:10.000,0.915881991,4.250776291
01/29/2018 12:06:10.000,1.024552584,4.277606964
01/29/2018 12:08:10.000,1.133205652,4.30556488
01/29/2018 12:10:10.000,1.241877437,4.334210396
01/29/2018 12:12:10.000,1.350542665,4.354449272
01/29/2018 12:14:10.000,1.369535804,4.351903915
01/29/2018 12:16:10.000,1.477792859,4.281830788
01/29/2018 12:18:10.000,1.586458087,4.318451881
01/29/2018 12:20:10.000,1.695126653,4.357887268
01/29/2018 12:22:10.000,1.803783894,4.400229454
01/29/2018 12:24:10.000,1.904818535,4.400184631
01/29/2018 12:26:10.000,1.994056225,4.400148392
01/29/2018 12:28:10.000,2.07383585,4.400134087
01/29/2018 12:30:10.000,2.145819426,4.400107384
01/29/2018 12:32:10.000,2.211254358,4.400152206
01/29/2018 12:34:10.000,2.271076441,4.400114059
01/29/2018 12:36:10.000,2.325922251,4.400134087
01/29/2018 12:38:10.000,2.376419067,4.400109291
01/29/2018 12:40:10.000,2.423055887,4.400127411
01/29/2018 12:42:10.000,2.466256618,4.40013504
01/29/2018 12:44:10.000,2.506358862,4.400108337
01/29/2018 12:46:10.000,2.543639898,4.400058746
01/29/2018 12:48:10.000,2.578321695,4.400078773
01/29/2018 12:50:10.000,2.61057806,4.400078773
01/29/2018 12:52:10.000,2.640611172,4.400097847
01/29/2018 12:54:10.000,2.668565989,4.400067329
01/29/2018 12:56:10.000,2.694609404,4.400084496
01/29/2018 12:58:10.000,2.718886852,4.4000597
01/29/2018 13:00:10.000,2.741529703,4.400042534
01/29/2018 13:02:10.000,2.743606806,4.400089264
01/29/2018 13:04:10.000,2.743606806,4.302599907
01/29/2018 13:06:10.000,2.743606806,4.29136467
01/29/2018 13:08:10.000,2.743606806,4.288304329
01/29/2018 13:10:10.000,2.743606806,3.972289085
01/29/2018 13:12:10.000,2.743606806,3.930855751
01/29/2018 13:14:10.000,2.743606806,3.895798683
01/29/2018 13:16:10.000,2.743606806,3.862713814
01/29/2018 13:18:10.000,2.743606806,3.831269264
01/29/2018 13:20:10.000,2.743606806,3.801187515
01/29/2018 13:22:10.000,2.743606806,3.771084785
01/29/2018 13:24:10.000,2.743606806,3.741749763
01/29/2018 13:26:10.000,2.743606806,3.714086533
01/29/2018 13:28:10.000,2.743606806,3.688620567
01/29/2018 13:30:10.000,2.743606806,3.665032387
01/29/2018 13:32:10.000,2.743606806,3.643420219
01/29/2018 13:34:10.000,2.743606806,3.622840881
01/29/2018 13:36:10.000,2.743606806,3.603551865
01/29/2018 13:38:10.000,2.743606806,3.585445404
01/29/2018 13:40:10.000,2.743606806,3.568034172
01/29/2018 13:42:10.000,2.743606806,3.551277161
01/29/2018 13:44:10.000,2.743606806,3.535224915
01/29/2018 13:46:10.000,2.743606806,3.519751549
01/29/2018 13:48:10.000,2.743606806,3.504743576
01/29/2018 13:50:10.000,2.743606806,3.489923477
01/29/2018 13:52:10.000,2.743606806,3.475244522
01/29/2018 13:54:10.000,2.743606806,3.460666656
01/29/2018 13:56:10.000,2.743606806,3.446060181
01/29/2018 13:58:10.000,2.743606806,3.43005085
01/29/2018 14:00:10.000,2.743606806,3.412875175
01/29/2018 14:02:10.000,2.743606806,3.394919395
01/29/2018 14:04:10.000,2.743606806,3.375417709
01/29/2018 14:06:10.000,2.743606806,3.353386879
01/29/2018 14:08:10.000,2.743606806,3.328033447
01/29/2018 14:10:10.000,2.743606806,3.299164772
01/29/2018 14:12:10.000,2.743606806,3.266130447
01/29/2018 14:14:10.000,2.743606806,3.226149559
01/29/2018 14:16:10.000,2.743606806,3.17480278
01/29/2018 14:18:10.000,2.743606806,3.10460186
01/29/2018 14:20:10.000,2.743606806,2.999996185
01/29/2018 14:22:10.000,2.743606806,3.584253311
01/29/2018 14:24:10.000,2.743606806,3.623750687
01/29/2018 14:26:10.000,2.743606806,3.634347916
01/29/2018 14:28:10.000,0,3.634407043
01/29/2018 14:30:10.000,0.160434008,4.200226784
01/29/2018 14:32:10.000,0.307986885,4.200224876
01/29/2018 14:34:10.000,0.441833228,4.200191498
01/29/2018 14:36:10.000,0.565894663,4.200206757
01/29/2018 14:38:10.000,0.680737734,4.20018959
01/29/2018 14:40:10.000,0.705361843,4.200141907
01/29/2018 14:42:10.000,0.813645065,4.22344017
01/29/2018 14:44:10.000,0.922311783,4.249093056
01/29/2018 14:46:10.000,1.030969262,4.277350426
01/29/2018 14:48:10.000,1.139635921,4.306427002
01/29/2018 14:50:10.000,1.248302937,4.336166382
01/29/2018 14:52:10.000,1.356959939,4.366786003
01/29/2018 14:54:10.000,1.465621591,4.398582458
01/29/2018 14:56:10.000,1.569397926,4.400194168
01/29/2018 14:58:10.000,1.664286137,4.400184631
01/29/2018 15:00:10.000,1.75168407,4.40013504
01/29/2018 15:02:10.000,1.832812548,4.400139809
01/29/2018 15:04:10.000,1.908531547,4.40013504
01/29/2018 15:06:10.000,1.979336023,4.400156975
01/29/2018 15:08:10.000,2.045722723,4.400126457
01/29/2018 15:10:10.000,2.108091593,4.400133133
01/29/2018 15:12:10.000,2.166774035,4.400053978
01/29/2018 15:14:10.000,2.222006559,4.400053024
01/29/2018 15:16:10.000,2.274011374,4.400090218
01/29/2018 15:18:10.000,2.322922707,4.400065422
01/29/2018 15:20:10.000,2.368898392,4.400063515
01/29/2018 15:22:10.000,2.412112951,4.400110245
01/29/2018 15:24:10.000,2.452749491,4.400120735
01/29/2018 15:26:10.000,2.490911961,4.40003109
01/29/2018 15:28:10.000,2.526695728,4.40011692
01/29/2018 15:30:10.000,2.560256004,4.40008831
01/29/2018 15:32:10.000,2.591694832,4.400072098
01/29/2018 15:34:10.000,2.621140242,4.400037766
01/29/2018 15:36:10.000,2.648761988,4.400112152
01/29/2018 15:38:10.000,2.674671412,4.400092125
01/29/2018 15:40:10.000,2.698971748,4.40000248
01/29/2018 15:42:10.000,2.72176528,4.40003109
01/29/2018 15:44:10.000,2.726926565,4.400005341
01/29/2018 15:46:10.000,2.726926565,4.301727295
01/29/2018 15:48:10.000,2.726926565,4.289823532
01/29/2018 15:50:10.000,2.726926565,4.28647995
01/29/2018 15:52:10.000,2.726926565,3.969427109
01/29/2018 15:54:10.000,2.726926565,3.927677155
01/29/2018 15:56:10.000,2.726926565,3.892588615
01/29/2018 15:58:10.000,2.726926565,3.859375954
01/29/2018 16:00:10.000,2.726926565,3.828056335
01/29/2018 16:02:10.000,2.726926565,3.798165321
01/29/2018 16:04:10.000,2.726926565,3.768579483
01/29/2018 16:06:10.000,2.726926565,3.739997864
01/29/2018 16:08:10.000,2.726926565,3.71304512
01/29/2018 16:10:10.000,2.726926565,3.688312531
01/29/2018 16:12:10.000,2.726926565,3.665332794
01/29/2018 16:14:10.000,2.726926565,3.643722534
01/29/2018 16:16:10.000,2.726926565,3.623509407
01/29/2018 16:18:10.000,2.726926565,3.604354858
01/29/2018 16:20:10.000,2.726926565,3.585873604
01/29/2018 16:22:10.000,2.726926565,3.568029404
01/29/2018 16:24:10.000,2.726926565,3.551282883
01/29/2018 16:26:10.000,2.726926565,3.53504467
01/29/2018 16:28:10.000,2.726926565,3.519071579
01/29/2018 16:30:10.000,2.726926565,3.503624916
01/29/2018 16:32:10.000,2.726926565,3.488936424
01/29/2018 16:34:10.000,2.726926565,3.474747658
01/29/2018 16:36:10.000,2.726926565,3.460301399
01/29/2018 16:38:10.000,2.726926565,3.445789337
01/29/2018 16:40:10.000,2.726926565,3.430301666
01/29/2018 16:42:10.000,2.726926565,3.413799286
01/29/2018 16:44:10.000,2.726926565,3.395577431
01/29/2018 16:46:10.000,2.726926565,3.375575066
01/29/2018 16:48:10.000,2.726926565,3.35294342
01/29/2018 16:50:10.000,2.726926565,3.327029228
01/29/2018 16:52:10.000,2.726926565,3.297330856
01/29/2018 16:54:10.000,2.726926565,3.262984276
01/29/2018 16:56:10.000,2.726926565,3.22074604
01/29/2018 16:58:10.000,2.726926565,3.166416168
01/29/2018 17:00:10.000,2.726926565,3.091549873
01/29/2018 17:02:10.000,2.726926565,2.999996185
01/29/2018 17:04:10.000,2.726926565,3.584547043
01/29/2018 17:06:10.000,2.726926565,3.6238451
01/29/2018 17:08:10.000,2.726926565,3.634366989
01/29/2018 17:10:10.000,0,3.634188652
01/29/2018 17:12:10.000,0.160288975,4.200242043
01/29/2018 17:14:10.000,0.307611406,4.200229645
01/29/2018 17:16:10.000,0.441018343,4.200205803
01/29/2018 17:18:10.000,0.563795149,4.200183868
01/29/2018 17:20:10.000,0.677131057,4.200166702
01/29/2018 17:22:10.000,0.681469023,4.200157166
01/29/2018 17:24:10.000,0.789758027,4.223760605
01/29/2018 17:26:10.000,0.898422956,4.249592781
01/29/2018 17:28:10.000,1.00709188,4.275737762
01/29/2018 17:30:10.000,1.115748763,4.302834511
01/29/2018 17:32:10.000,1.224407673,4.330942154
01/29/2018 17:34:10.000,1.33307147,4.360402107
01/29/2018 17:36:10.000,1.441738367,4.390287399
01/29/2018 17:38:10.000,1.547830462,4.400218964
01/29/2018 17:40:10.000,1.645380378,4.400159836
01/29/2018 17:42:10.000,1.735256314,4.400177956
01/29/2018 17:44:10.000,1.818335772,4.400173187
01/29/2018 17:46:10.000,1.895599008,4.400132179
01/29/2018 17:48:10.000,1.967752576,4.400103569
01/29/2018 17:50:10.000,2.035175085,4.400155067
01/29/2018 17:52:10.000,2.098252773,4.400169373
01/29/2018 17:54:10.000,2.157382727,4.400160789
01/29/2018 17:56:10.000,2.212880611,4.40010643
01/29/2018 17:58:10.000,2.236293077,4.400066376
01/29/2018 18:00:10.000,2.319137335,4.400205612
01/29/2018 18:02:10.000,2.380037308,4.40013504
01/29/2018 18:04:10.000,2.404144526,4.400155067
01/29/2018 18:06:10.000,2.469414949,4.400216103
01/29/2018 18:08:10.000,2.515193462,4.400123596
01/29/2018 18:10:10.000,2.557538509,4.400164604
01/29/2018 18:12:10.000,2.595460653,4.400131226
01/29/2018 18:14:10.000,2.628817558,4.400133133
01/29/2018 18:16:10.000,2.658828735,4.400105476
01/29/2018 18:18:10.000,2.686071634,4.400144577
01/29/2018 18:20:10.000,2.711076736,4.40007782
01/29/2018 18:22:10.000,2.734223843,4.399996758
01/29/2018 18:24:10.000,2.742202759,4.400053978
01/29/2018 18:26:10.000,2.742202759,4.302899361
